good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Je vois ces maisons tous les jours,Je vois cette maisons tous les jours,ces,cette,ces,determiner_noun_agreement
Je vois ce chien tous les jours,Je vois cette chien tous les jours,ce,cette,ce,determiner_noun_agreement
Je vois ce chien tous les jours,Je vois ces chien tous les jours,ce,ces,ce,determiner_noun_agreement
Je vois ce chien tous les jours,Je vois ces chien tous les jours,ce,ces,ce,determiner_noun_agreement
Je vois cette chaise tous les jours,Je vois ce chaise tous les jours,cette,ce,cette,determiner_noun_agreement
Je vois cette chaise tous les jours,Je vois ces chaise tous les jours,cette,ces,cette,determiner_noun_agreement
Je vois cette chaise tous les jours,Je vois ces chaise tous les jours,cette,ces,cette,determiner_noun_agreement
Je vois ces stylos tous les jours,Je vois ce stylos tous les jours,ces,ce,ces,determiner_noun_agreement
Je vois ces stylos tous les jours,Je vois cette stylos tous les jours,ces,cette,ces,determiner_noun_agreement
Je vois ces fenêtres tous les jours,Je vois ce fenêtres tous les jours,ces,ce,ces,determiner_noun_agreement
Je vois ces fenêtres tous les jours,Je vois cette fenêtres tous les jours,ces,cette,ces,determiner_noun_agreement
Je vois ce bureau tous les jours,Je vois cette bureau tous les jours,ce,cette,ce,determiner_noun_agreement
Je vois ce bureau tous les jours,Je vois ces bureau tous les jours,ce,ces,ce,determiner_noun_agreement
Je vois ce bureau tous les jours,Je vois ces bureau tous les jours,ce,ces,ce,determiner_noun_agreement
Je vois cette lampe tous les jours,Je vois ce lampe tous les jours,cette,ce,cette,determiner_noun_agreement
Je vois cette lampe tous les jours,Je vois ces lampe tous les jours,cette,ces,cette,determiner_noun_agreement
Je vois cette lampe tous les jours,Je vois ces lampe tous les jours,cette,ces,cette,determiner_noun_agreement
Je vois ces ordinateurs tous les jours,Je vois ce ordinateurs tous les jours,ces,ce,ces,determiner_noun_agreement
Je vois ces ordinateurs tous les jours,Je vois cette ordinateurs tous les jours,ces,cette,ces,determiner_noun_agreement
Je vois ces tables tous les jours,Je vois ce tables tous les jours,ces,ce,ces,determiner_noun_agreement
Je vois ces tables tous les jours,Je vois cette tables tous les jours,ces,cette,ces,determiner_noun_agreement
Je vois ce canapé tous les jours,Je vois cette canapé tous les jours,ce,cette,ce,determiner_noun_agreement
Je vois ce canapé tous les jours,Je vois ces canapé tous les jours,ce,ces,ce,determiner_noun_agreement
Je vois ce canapé tous les jours,Je vois ces canapé tous les jours,ce,ces,ce,determiner_noun_agreement
Je vois cette télévision tous les jours,Je vois ce télévision tous les jours,cette,ce,cette,determiner_noun_agreement
Je vois cette télévision tous les jours,Je vois ces télévision tous les jours,cette,ces,cette,determiner_noun_agreement
Je vois cette télévision tous les jours,Je vois ces télévision tous les jours,cette,ces,cette,determiner_noun_agreement
Je vois ces vélos tous les jours,Je vois ce vélos tous les jours,ces,ce,ces,determiner_noun_agreement
Je vois ces vélos tous les jours,Je vois cette vélos tous les jours,ces,cette,ces,determiner_noun_agreement
Je vois ces robes tous les jours,Je vois ce robes tous les jours,ces,ce,ces,determiner_noun_agreement
Je vois ces robes tous les jours,Je vois cette robes tous les jours,ces,cette,ces,determiner_noun_agreement
Je vois ce mur tous les jours,Je vois cette mur tous les jours,ce,cette,ce,determiner_noun_agreement
Je vois ce mur tous les jours,Je vois ces mur tous les jours,ce,ces,ce,determiner_noun_agreement
Je vois ce mur tous les jours,Je vois ces mur tous les jours,ce,ces,ce,determiner_noun_agreement
Je vois cette porte tous les jours,Je vois ce porte tous les jours,cette,ce,cette,determiner_noun_agreement
Je vois cette porte tous les jours,Je vois ces porte tous les jours,cette,ces,cette,determiner_noun_agreement
Je vois cette porte tous les jours,Je vois ces porte tous les jours,cette,ces,cette,determiner_noun_agreement
Je vois ces rideaux tous les jours,Je vois ce rideaux tous les jours,ces,ce,ces,determiner_noun_agreement
Je vois ces rideaux tous les jours,Je vois cette rideaux tous les jours,ces,cette,ces,determiner_noun_agreement
Je vois ces chaussures tous les jours,Je vois ce chaussures tous les jours,ces,ce,ces,determiner_noun_agreement
Je vois ces chaussures tous les jours,Je vois cette chaussures tous les jours,ces,cette,ces,determiner_noun_agreement
ce chat semble important,cette chat semble important,ce,cette,ce,determiner_noun_agreement
ce chat semble important,ces chat semble important,ce,ces,ce,determiner_noun_agreement
ce chat semble important,ces chat semble important,ce,ces,ce,determiner_noun_agreement
cette voiture semble important,ce voiture semble important,cette,ce,cette,determiner_noun_agreement
cette voiture semble important,ces voiture semble important,cette,ces,cette,determiner_noun_agreement
cette voiture semble important,ces voiture semble important,cette,ces,cette,determiner_noun_agreement
ces livres semble important,ce livres semble important,ces,ce,ces,determiner_noun_agreement
ces livres semble important,cette livres semble important,ces,cette,ces,determiner_noun_agreement
ces maisons semble important,ce maisons semble important,ces,ce,ces,determiner_noun_agreement
ces maisons semble important,cette maisons semble important,ces,cette,ces,determiner_noun_agreement
ce chien semble important,cette chien semble important,ce,cette,ce,determiner_noun_agreement
ce chien semble important,ces chien semble important,ce,ces,ce,determiner_noun_agreement
ce chien semble important,ces chien semble important,ce,ces,ce,determiner_noun_agreement
cette chaise semble important,ce chaise semble important,cette,ce,cette,determiner_noun_agreement
cette chaise semble important,ces chaise semble important,cette,ces,cette,determiner_noun_agreement
cette chaise semble important,ces chaise semble important,cette,ces,cette,determiner_noun_agreement
ces stylos semble important,ce stylos semble important,ces,ce,ces,determiner_noun_agreement
ces stylos semble important,cette stylos semble important,ces,cette,ces,determiner_noun_agreement
ces fenêtres semble important,ce fenêtres semble important,ces,ce,ces,determiner_noun_agreement
ces fenêtres semble important,cette fenêtres semble important,ces,cette,ces,determiner_noun_agreement
ce bureau semble important,cette bureau semble important,ce,cette,ce,determiner_noun_agreement
ce bureau semble important,ces bureau semble important,ce,ces,ce,determiner_noun_agreement
ce bureau semble important,ces bureau semble important,ce,ces,ce,determiner_noun_agreement
cette lampe semble important,ce lampe semble important,cette,ce,cette,determiner_noun_agreement
cette lampe semble important,ces lampe semble important,cette,ces,cette,determiner_noun_agreement
cette lampe semble important,ces lampe semble important,cette,ces,cette,determiner_noun_agreement
ces ordinateurs semble important,ce ordinateurs semble important,ces,ce,ces,determiner_noun_agreement
ces ordinateurs semble important,cette ordinateurs semble important,ces,cette,ces,determiner_noun_agreement
ces tables semble important,ce tables semble important,ces,ce,ces,determiner_noun_agreement
ces tables semble important,cette tables semble important,ces,cette,ces,determiner_noun_agreement
ce canapé semble important,cette canapé semble important,ce,cette,ce,determiner_noun_agreement
ce canapé semble important,ces canapé semble important,ce,ces,ce,determiner_noun_agreement
ce canapé semble important,ces canapé semble important,ce,ces,ce,determiner_noun_agreement
cette télévision semble important,ce télévision semble important,cette,ce,cette,determiner_noun_agreement
cette télévision semble important,ces télévision semble important,cette,ces,cette,determiner_noun_agreement
cette télévision semble important,ces télévision semble important,cette,ces,cette,determiner_noun_agreement
ces vélos semble important,ce vélos semble important,ces,ce,ces,determiner_noun_agreement
ces vélos semble important,cette vélos semble important,ces,cette,ces,determiner_noun_agreement
ces robes semble important,ce robes semble important,ces,ce,ces,determiner_noun_agreement
ces robes semble important,cette robes semble important,ces,cette,ces,determiner_noun_agreement
ce mur semble important,cette mur semble important,ce,cette,ce,determiner_noun_agreement
ce mur semble important,ces mur semble important,ce,ces,ce,determiner_noun_agreement
ce mur semble important,ces mur semble important,ce,ces,ce,determiner_noun_agreement
cette porte semble important,ce porte semble important,cette,ce,cette,determiner_noun_agreement
cette porte semble important,ces porte semble important,cette,ces,cette,determiner_noun_agreement
cette porte semble important,ces porte semble important,cette,ces,cette,determiner_noun_agreement
ces rideaux semble important,ce rideaux semble important,ces,ce,ces,determiner_noun_agreement
ces rideaux semble important,cette rideaux semble important,ces,cette,ces,determiner_noun_agreement
ces chaussures semble important,ce chaussures semble important,ces,ce,ces,determiner_noun_agreement
ces chaussures semble important,cette chaussures semble important,ces,cette,ces,determiner_noun_agreement
Hier nous avons acheté ce chat,Hier nous avons acheté cette chat,ce,cette,ce,determiner_noun_agreement
Hier nous avons acheté ce chat,Hier nous avons acheté ces chat,ce,ces,ce,determiner_noun_agreement
Hier nous avons acheté ce chat,Hier nous avons acheté ces chat,ce,ces,ce,determiner_noun_agreement
Hier nous avons acheté cette voiture,Hier nous avons acheté ce voiture,cette,ce,cette,determiner_noun_agreement
Hier nous avons acheté cette voiture,Hier nous avons acheté ces voiture,cette,ces,cette,determiner_noun_agreement
Hier nous avons acheté cette voiture,Hier nous avons acheté ces voiture,cette,ces,cette,determiner_noun_agreement
Hier nous avons acheté ces livres,Hier nous avons acheté ce livres,ces,ce,ces,determiner_noun_agreement
Hier nous avons acheté ces livres,Hier nous avons acheté cette livres,ces,cette,ces,determiner_noun_agreement
Hier nous avons acheté ces maisons,Hier nous avons acheté ce maisons,ces,ce,ces,determiner_noun_agreement
Hier nous avons acheté ces maisons,Hier nous avons acheté cette maisons,ces,cette,ces,determiner_noun_agreement
Hier nous avons acheté ce chien,Hier nous avons acheté cette chien,ce,cette,ce,determiner_noun_agreement
Hier nous avons acheté ce chien,Hier nous avons acheté ces chien,ce,ces,ce,determiner_noun_agreement
Hier nous avons acheté ce chien,Hier nous avons acheté ces chien,ce,ces,ce,determiner_noun_agreement
Hier nous avons acheté cette chaise,Hier nous avons acheté ce chaise,cette,ce,cette,determiner_noun_agreement
Hier nous avons acheté cette chaise,Hier nous avons acheté ces chaise,cette,ces,cette,determiner_noun_agreement
Hier nous avons acheté cette chaise,Hier nous avons acheté ces chaise,cette,ces,cette,determiner_noun_agreement
Hier nous avons acheté ces stylos,Hier nous avons acheté ce stylos,ces,ce,ces,determiner_noun_agreement
Hier nous avons acheté ces stylos,Hier nous avons acheté cette stylos,ces,cette,ces,determiner_noun_agreement
Hier nous avons acheté ces fenêtres,Hier nous avons acheté ce fenêtres,ces,ce,ces,determiner_noun_agreement
Hier nous avons acheté ces fenêtres,Hier nous avons acheté cette fenêtres,ces,cette,ces,determiner_noun_agreement
Hier nous avons acheté ce bureau,Hier nous avons acheté cette bureau,ce,cette,ce,determiner_noun_agreement
Hier nous avons acheté ce bureau,Hier nous avons acheté ces bureau,ce,ces,ce,determiner_noun_agreement
Hier nous avons acheté ce bureau,Hier nous avons acheté ces bureau,ce,ces,ce,determiner_noun_agreement
Hier nous avons acheté cette lampe,Hier nous avons acheté ce lampe,cette,ce,cette,determiner_noun_agreement
Hier nous avons acheté cette lampe,Hier nous avons acheté ces lampe,cette,ces,cette,determiner_noun_agreement
Hier nous avons acheté cette lampe,Hier nous avons acheté ces lampe,cette,ces,cette,determiner_noun_agreement
Hier nous avons acheté ces ordinateurs,Hier nous avons acheté ce ordinateurs,ces,ce,ces,determiner_noun_agreement
Hier nous avons acheté ces ordinateurs,Hier nous avons acheté cette ordinateurs,ces,cette,ces,determiner_noun_agreement
Hier nous avons acheté ces tables,Hier nous avons acheté ce tables,ces,ce,ces,determiner_noun_agreement
Hier nous avons acheté ces tables,Hier nous avons acheté cette tables,ces,cette,ces,determiner_noun_agreement
Hier nous avons acheté ce canapé,Hier nous avons acheté cette canapé,ce,cette,ce,determiner_noun_agreement
Hier nous avons acheté ce canapé,Hier nous avons acheté ces canapé,ce,ces,ce,determiner_noun_agreement
Hier nous avons acheté ce canapé,Hier nous avons acheté ces canapé,ce,ces,ce,determiner_noun_agreement
Hier nous avons acheté cette télévision,Hier nous avons acheté ce télévision,cette,ce,cette,determiner_noun_agreement
Hier nous avons acheté cette télévision,Hier nous avons acheté ces télévision,cette,ces,cette,determiner_noun_agreement
Hier nous avons acheté cette télévision,Hier nous avons acheté ces télévision,cette,ces,cette,determiner_noun_agreement
Hier nous avons acheté ces vélos,Hier nous avons acheté ce vélos,ces,ce,ces,determiner_noun_agreement
Hier nous avons acheté ces vélos,Hier nous avons acheté cette vélos,ces,cette,ces,determiner_noun_agreement
Hier nous avons acheté ces robes,Hier nous avons acheté ce robes,ces,ce,ces,determiner_noun_agreement
Hier nous avons acheté ces robes,Hier nous avons acheté cette robes,ces,cette,ces,determiner_noun_agreement
Hier nous avons acheté ce mur,Hier nous avons acheté cette mur,ce,cette,ce,determiner_noun_agreement
Hier nous avons acheté ce mur,Hier nous avons acheté ces mur,ce,ces,ce,determiner_noun_agreement
Hier nous avons acheté ce mur,Hier nous avons acheté ces mur,ce,ces,ce,determiner_noun_agreement
Hier nous avons acheté cette porte,Hier nous avons acheté ce porte,cette,ce,cette,determiner_noun_agreement
Hier nous avons acheté cette porte,Hier nous avons acheté ces porte,cette,ces,cette,determiner_noun_agreement
Hier nous avons acheté cette porte,Hier nous avons acheté ces porte,cette,ces,cette,determiner_noun_agreement
Hier nous avons acheté ces rideaux,Hier nous avons acheté ce rideaux,ces,ce,ces,determiner_noun_agreement
Hier nous avons acheté ces rideaux,Hier nous avons acheté cette rideaux,ces,cette,ces,determiner_noun_agreement
Hier nous avons acheté ces chaussures,Hier nous avons acheté ce chaussures,ces,ce,ces,determiner_noun_agreement
Hier nous avons acheté ces chaussures,Hier nous avons acheté cette chaussures,ces,cette,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ce chat?,Pourquoi avez-vous déplacé cette chat?,ce,cette,ce,determiner_noun_agreement
Pourquoi avez-vous déplacé ce chat?,Pourquoi avez-vous déplacé ces chat?,ce,ces,ce,determiner_noun_agreement
Pourquoi avez-vous déplacé ce chat?,Pourquoi avez-vous déplacé ces chat?,ce,ces,ce,determiner_noun_agreement
Pourquoi avez-vous déplacé cette voiture?,Pourquoi avez-vous déplacé ce voiture?,cette,ce,cette,determiner_noun_agreement
Pourquoi avez-vous déplacé cette voiture?,Pourquoi avez-vous déplacé ces voiture?,cette,ces,cette,determiner_noun_agreement
Pourquoi avez-vous déplacé cette voiture?,Pourquoi avez-vous déplacé ces voiture?,cette,ces,cette,determiner_noun_agreement
Pourquoi avez-vous déplacé ces livres?,Pourquoi avez-vous déplacé ce livres?,ces,ce,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ces livres?,Pourquoi avez-vous déplacé cette livres?,ces,cette,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ces maisons?,Pourquoi avez-vous déplacé ce maisons?,ces,ce,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ces maisons?,Pourquoi avez-vous déplacé cette maisons?,ces,cette,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ce chien?,Pourquoi avez-vous déplacé cette chien?,ce,cette,ce,determiner_noun_agreement
Pourquoi avez-vous déplacé ce chien?,Pourquoi avez-vous déplacé ces chien?,ce,ces,ce,determiner_noun_agreement
Pourquoi avez-vous déplacé ce chien?,Pourquoi avez-vous déplacé ces chien?,ce,ces,ce,determiner_noun_agreement
Pourquoi avez-vous déplacé cette chaise?,Pourquoi avez-vous déplacé ce chaise?,cette,ce,cette,determiner_noun_agreement
Pourquoi avez-vous déplacé cette chaise?,Pourquoi avez-vous déplacé ces chaise?,cette,ces,cette,determiner_noun_agreement
Pourquoi avez-vous déplacé cette chaise?,Pourquoi avez-vous déplacé ces chaise?,cette,ces,cette,determiner_noun_agreement
Pourquoi avez-vous déplacé ces stylos?,Pourquoi avez-vous déplacé ce stylos?,ces,ce,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ces stylos?,Pourquoi avez-vous déplacé cette stylos?,ces,cette,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ces fenêtres?,Pourquoi avez-vous déplacé ce fenêtres?,ces,ce,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ces fenêtres?,Pourquoi avez-vous déplacé cette fenêtres?,ces,cette,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ce bureau?,Pourquoi avez-vous déplacé cette bureau?,ce,cette,ce,determiner_noun_agreement
Pourquoi avez-vous déplacé ce bureau?,Pourquoi avez-vous déplacé ces bureau?,ce,ces,ce,determiner_noun_agreement
Pourquoi avez-vous déplacé ce bureau?,Pourquoi avez-vous déplacé ces bureau?,ce,ces,ce,determiner_noun_agreement
Pourquoi avez-vous déplacé cette lampe?,Pourquoi avez-vous déplacé ce lampe?,cette,ce,cette,determiner_noun_agreement
Pourquoi avez-vous déplacé cette lampe?,Pourquoi avez-vous déplacé ces lampe?,cette,ces,cette,determiner_noun_agreement
Pourquoi avez-vous déplacé cette lampe?,Pourquoi avez-vous déplacé ces lampe?,cette,ces,cette,determiner_noun_agreement
Pourquoi avez-vous déplacé ces ordinateurs?,Pourquoi avez-vous déplacé ce ordinateurs?,ces,ce,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ces ordinateurs?,Pourquoi avez-vous déplacé cette ordinateurs?,ces,cette,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ces tables?,Pourquoi avez-vous déplacé ce tables?,ces,ce,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ces tables?,Pourquoi avez-vous déplacé cette tables?,ces,cette,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ce canapé?,Pourquoi avez-vous déplacé cette canapé?,ce,cette,ce,determiner_noun_agreement
Pourquoi avez-vous déplacé ce canapé?,Pourquoi avez-vous déplacé ces canapé?,ce,ces,ce,determiner_noun_agreement
Pourquoi avez-vous déplacé ce canapé?,Pourquoi avez-vous déplacé ces canapé?,ce,ces,ce,determiner_noun_agreement
Pourquoi avez-vous déplacé cette télévision?,Pourquoi avez-vous déplacé ce télévision?,cette,ce,cette,determiner_noun_agreement
Pourquoi avez-vous déplacé cette télévision?,Pourquoi avez-vous déplacé ces télévision?,cette,ces,cette,determiner_noun_agreement
Pourquoi avez-vous déplacé cette télévision?,Pourquoi avez-vous déplacé ces télévision?,cette,ces,cette,determiner_noun_agreement
Pourquoi avez-vous déplacé ces vélos?,Pourquoi avez-vous déplacé ce vélos?,ces,ce,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ces vélos?,Pourquoi avez-vous déplacé cette vélos?,ces,cette,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ces robes?,Pourquoi avez-vous déplacé ce robes?,ces,ce,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ces robes?,Pourquoi avez-vous déplacé cette robes?,ces,cette,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ce mur?,Pourquoi avez-vous déplacé cette mur?,ce,cette,ce,determiner_noun_agreement
Pourquoi avez-vous déplacé ce mur?,Pourquoi avez-vous déplacé ces mur?,ce,ces,ce,determiner_noun_agreement
Pourquoi avez-vous déplacé ce mur?,Pourquoi avez-vous déplacé ces mur?,ce,ces,ce,determiner_noun_agreement
Pourquoi avez-vous déplacé cette porte?,Pourquoi avez-vous déplacé ce porte?,cette,ce,cette,determiner_noun_agreement
Pourquoi avez-vous déplacé cette porte?,Pourquoi avez-vous déplacé ces porte?,cette,ces,cette,determiner_noun_agreement
Pourquoi avez-vous déplacé cette porte?,Pourquoi avez-vous déplacé ces porte?,cette,ces,cette,determiner_noun_agreement
Pourquoi avez-vous déplacé ces rideaux?,Pourquoi avez-vous déplacé ce rideaux?,ces,ce,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ces rideaux?,Pourquoi avez-vous déplacé cette rideaux?,ces,cette,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ces chaussures?,Pourquoi avez-vous déplacé ce chaussures?,ces,ce,ces,determiner_noun_agreement
Pourquoi avez-vous déplacé ces chaussures?,Pourquoi avez-vous déplacé cette chaussures?,ces,cette,ces,determiner_noun_agreement
ce chat coûte cher,cette chat coûte cher,ce,cette,ce,determiner_noun_agreement
ce chat coûte cher,ces chat coûte cher,ce,ces,ce,determiner_noun_agreement
ce chat coûte cher,ces chat coûte cher,ce,ces,ce,determiner_noun_agreement
cette voiture coûte cher,ce voiture coûte cher,cette,ce,cette,determiner_noun_agreement
cette voiture coûte cher,ces voiture coûte cher,cette,ces,cette,determiner_noun_agreement
cette voiture coûte cher,ces voiture coûte cher,cette,ces,cette,determiner_noun_agreement
ces livres coûte cher,ce livres coûte cher,ces,ce,ces,determiner_noun_agreement
ces livres coûte cher,cette livres coûte cher,ces,cette,ces,determiner_noun_agreement
ces maisons coûte cher,ce maisons coûte cher,ces,ce,ces,determiner_noun_agreement
ces maisons coûte cher,cette maisons coûte cher,ces,cette,ces,determiner_noun_agreement
ce chien coûte cher,cette chien coûte cher,ce,cette,ce,determiner_noun_agreement
ce chien coûte cher,ces chien coûte cher,ce,ces,ce,determiner_noun_agreement
ce chien coûte cher,ces chien coûte cher,ce,ces,ce,determiner_noun_agreement
cette chaise coûte cher,ce chaise coûte cher,cette,ce,cette,determiner_noun_agreement
cette chaise coûte cher,ces chaise coûte cher,cette,ces,cette,determiner_noun_agreement
cette chaise coûte cher,ces chaise coûte cher,cette,ces,cette,determiner_noun_agreement
ces stylos coûte cher,ce stylos coûte cher,ces,ce,ces,determiner_noun_agreement
ces stylos coûte cher,cette stylos coûte cher,ces,cette,ces,determiner_noun_agreement
ces fenêtres coûte cher,ce fenêtres coûte cher,ces,ce,ces,determiner_noun_agreement
ces fenêtres coûte cher,cette fenêtres coûte cher,ces,cette,ces,determiner_noun_agreement
ce bureau coûte cher,cette bureau coûte cher,ce,cette,ce,determiner_noun_agreement
ce bureau coûte cher,ces bureau coûte cher,ce,ces,ce,determiner_noun_agreement
ce bureau coûte cher,ces bureau coûte cher,ce,ces,ce,determiner_noun_agreement
cette lampe coûte cher,ce lampe coûte cher,cette,ce,cette,determiner_noun_agreement
cette lampe coûte cher,ces lampe coûte cher,cette,ces,cette,determiner_noun_agreement
cette lampe coûte cher,ces lampe coûte cher,cette,ces,cette,determiner_noun_agreement
ces ordinateurs coûte cher,ce ordinateurs coûte cher,ces,ce,ces,determiner_noun_agreement
ces ordinateurs coûte cher,cette ordinateurs coûte cher,ces,cette,ces,determiner_noun_agreement
ces tables coûte cher,ce tables coûte cher,ces,ce,ces,determiner_noun_agreement
ces tables coûte cher,cette tables coûte cher,ces,cette,ces,determiner_noun_agreement
ce canapé coûte cher,cette canapé coûte cher,ce,cette,ce,determiner_noun_agreement
